Chrom	Start	End	Module	Gene	Sample
chr1	46663778	46664505	Module_1366	POMGNT1	6h_sample
chr1	46663778	46664505	Module_1366	POMGNT1	0h_sample
chr1	46663778	46664505	Module_1366	POMGNT1	48h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	12h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	3h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	72h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	24h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	6h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	0h_sample
chr1	46663778	46664505	Module_1366	PIK3R3	48h_sample
chr1	46663778	46664505	Module_1366	UQCRH	24h_sample
chr1	46663778	46664505	Module_1366	LRRC41	24h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	48h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	3h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	72h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	24h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	12h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	6h_sample
chr6	46716770	46717940	Module_32076	PLA2G7	0h_sample
chr6	46716770	46717940	Module_32076	SLC25A27	48h_sample
chr21	46823888	46826021	Module_23893	COL18A1-AS1	3h_sample
chr21	46823888	46826021	Module_23893	COL18A1	3h_sample
chr21	46823888	46826021	Module_23893	COL18A1	24h_sample
chr21	46823888	46826021	Module_23893	COL18A1	48h_sample
chr21	46823888	46826021	Module_23893	COL18A1	6h_sample
chr21	46823888	46826021	Module_23893	COL18A1	72h_sample
chr21	46823888	46826021	Module_23893	COL18A1	0h_sample
chr21	46823888	46826021	Module_23893	COL18A1	12h_sample
chr21	46823888	46826021	Module_23893	COL18A1-AS2	3h_sample
chr21	46823888	46826021	Module_23893	SLC19A1	12h_sample
chr22	46896048	46896579	Module_24945	CELSR1	48h_sample
chr22	46896048	46896579	Module_24945	CELSR1	0h_sample
chr22	46896048	46896579	Module_24945	CELSR1	72h_sample
chr22	46896048	46896579	Module_24945	CELSR1	24h_sample
chr22	46906059	46906594	Module_24948	CELSR1	48h_sample
chr22	46906059	46906594	Module_24948	CELSR1	24h_sample
chr22	46906059	46906594	Module_24948	CELSR1	72h_sample
chr22	46896048	46896579	Module_24945	GRAMD4	72h_sample
chr1	46953592	46954092	Module_1383	DMBX1	72h_sample
chr16	46993512	46994657	Module_13583	DNAJA2	3h_sample
chr16	46993512	46994657	Module_13583	DNAJA2	6h_sample
chr16	46993512	46994657	Module_13583	GPT2	6h_sample
chr11	46998717	46999259	Module_6224	C11orf49	72h_sample
chr11	46998717	46999259	Module_6224	C11orf49	48h_sample
chr18	47026709	47027370	Module_16959	RPL17	3h_sample
chr18	47026709	47027370	Module_16959	RPL17	72h_sample
chr18	47026709	47027370	Module_16959	RPL17	48h_sample
chr18	47026709	47027370	Module_16959	RPL17	12h_sample
chr18	47026709	47027370	Module_16959	RPL17	24h_sample
chr18	47026709	47027370	Module_16959	RPL17	6h_sample
chr18	47047062	47048298	Module_16961	RPL17	48h_sample
chr18	47047062	47048298	Module_16961	RPL17	72h_sample
chr18	47026709	47027370	Module_16959	RPL17-C18orf32	3h_sample
chr18	47026709	47027370	Module_16959	RPL17-C18orf32	72h_sample
chr18	47026709	47027370	Module_16959	RPL17-C18orf32	48h_sample
chr18	47026709	47027370	Module_16959	RPL17-C18orf32	12h_sample
chr18	47026709	47027370	Module_16959	RPL17-C18orf32	24h_sample
chr18	47047062	47048298	Module_16961	RPL17-C18orf32	72h_sample
chr18	47026709	47027370	Module_16959	C18orf32	3h_sample
chr18	47026709	47027370	Module_16959	C18orf32	72h_sample
chr18	47026709	47027370	Module_16959	C18orf32	48h_sample
chr18	47026709	47027370	Module_16959	C18orf32	12h_sample
chr18	47026709	47027370	Module_16959	C18orf32	24h_sample
chr18	47026709	47027370	Module_16959	C18orf32	6h_sample
chr18	47047062	47048298	Module_16961	C18orf32	72h_sample
chr18	47026709	47027370	Module_16959	DYM	3h_sample
chr18	47026709	47027370	Module_16959	DYM	72h_sample
chr18	47026709	47027370	Module_16959	DYM	48h_sample
chr18	47026709	47027370	Module_16959	DYM	12h_sample
chr18	47026709	47027370	Module_16959	DYM	24h_sample
chr18	47026709	47027370	Module_16959	DYM	6h_sample
chr18	47047062	47048298	Module_16961	DYM	72h_sample
chr18	47026709	47027370	Module_16959	LIPG	72h_sample
chr18	47026709	47027370	Module_16959	LIPG	48h_sample
chr18	47026709	47027370	Module_16959	LIPG	12h_sample
chr18	47026709	47027370	Module_16959	LIPG	24h_sample
chr18	47026709	47027370	Module_16959	LIPG	6h_sample
chr18	47047062	47048298	Module_16961	LIPG	48h_sample
chr18	47047062	47048298	Module_16961	LIPG	72h_sample
chr1	47034702	47035515	Module_1393	MKNK1	48h_sample
chr1	47034702	47035515	Module_1393	MKNK1	72h_sample
chr17	47073331	47074204	Module_15612	SNF8	6h_sample
chr17	47073331	47074204	Module_15612	SNF8	72h_sample
chr17	47073331	47074204	Module_15612	SNF8	48h_sample
chr17	47073331	47074204	Module_15612	SNF8	12h_sample
chr17	47073331	47074204	Module_15612	SNF8	0h_sample
chr17	47073331	47074204	Module_15612	SNF8	24h_sample
chr17	47073331	47074204	Module_15612	SNF8	3h_sample
chr17	47090690	47091394	Module_15614	SNF8	24h_sample
chr17	47090690	47091394	Module_15614	SNF8	6h_sample
chr17	47090690	47091394	Module_15614	SNF8	0h_sample
chr17	47090690	47091394	Module_15614	SNF8	72h_sample
chr17	47090690	47091394	Module_15614	SNF8	12h_sample
chr17	47090690	47091394	Module_15614	SNF8	3h_sample
chr17	47090690	47091394	Module_15614	SNF8	48h_sample
chr17	47073331	47074204	Module_15612	CALCOCO2	6h_sample
chr17	47073331	47074204	Module_15612	CALCOCO2	3h_sample
chr17	47090690	47091394	Module_15614	CALCOCO2	3h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	6h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	72h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	48h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	12h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	0h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	24h_sample
chr17	47073331	47074204	Module_15612	ATP5G1	3h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	24h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	6h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	0h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	72h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	12h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	3h_sample
chr17	47090690	47091394	Module_15614	ATP5G1	48h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	6h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	72h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	48h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	12h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	0h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	24h_sample
chr17	47073331	47074204	Module_15612	IGF2BP1	3h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	24h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	6h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	0h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	72h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	12h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	3h_sample
chr17	47090690	47091394	Module_15614	IGF2BP1	48h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	6h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	72h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	48h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	12h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	0h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	24h_sample
chr17	47073331	47074204	Module_15612	UBE2Z	3h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	24h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	6h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	0h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	72h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	12h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	3h_sample
chr17	47090690	47091394	Module_15614	UBE2Z	48h_sample
chr17	47090690	47091394	Module_15614	TTLL6	24h_sample
chr17	47090690	47091394	Module_15614	TTLL6	48h_sample
chr11	47152120	47152663	Module_6226	PACSIN3	72h_sample
chr19	47287671	47288393	Module_18892	SLC1A5	6h_sample
chr19	47287671	47288393	Module_18892	SLC1A5	48h_sample
chr19	47287671	47288393	Module_18892	SLC1A5	3h_sample
chr19	47287671	47288393	Module_18892	SLC1A5	0h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	12h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	3h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	0h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	6h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	48h_sample
chr19	47289461	47291192	Module_18893	SLC1A5	72h_sample
chr19	47363194	47364644	Module_18897	SLC1A5	72h_sample
chr19	47363194	47364644	Module_18897	SLC1A5	24h_sample
chr19	47363194	47364644	Module_18897	SLC1A5	12h_sample
chr19	47287671	47288393	Module_18892	FKRP	3h_sample
chr19	47287671	47288393	Module_18892	FKRP	0h_sample
chr19	47289461	47291192	Module_18893	FKRP	3h_sample
chr19	47289461	47291192	Module_18893	FKRP	0h_sample
chr19	47289461	47291192	Module_18893	FKRP	48h_sample
chr19	47289461	47291192	Module_18893	FKRP	72h_sample
chr19	47287671	47288393	Module_18892	STRN4	3h_sample
chr19	47287671	47288393	Module_18892	STRN4	0h_sample
chr19	47289461	47291192	Module_18893	STRN4	3h_sample
chr19	47289461	47291192	Module_18893	STRN4	0h_sample
chr19	47289461	47291192	Module_18893	STRN4	48h_sample
chr19	47289461	47291192	Module_18893	STRN4	72h_sample
chr19	47363194	47364644	Module_18897	AP2S1	3h_sample
chr19	47363194	47364644	Module_18897	AP2S1	0h_sample
chr19	47363194	47364644	Module_18897	AP2S1	6h_sample
chr19	47363194	47364644	Module_18897	AP2S1	48h_sample
chr19	47363194	47364644	Module_18897	AP2S1	72h_sample
chr19	47363194	47364644	Module_18897	AP2S1	24h_sample
chr19	47363194	47364644	Module_18897	AP2S1	12h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	3h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	0h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	6h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	48h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	72h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	24h_sample
chr19	47363194	47364644	Module_18897	ARHGAP35	12h_sample
chr20	47367652	47368278	Module_23053	PREX1	6h_sample
chr20	47367652	47368278	Module_23053	PREX1	0h_sample
chr20	47367652	47368278	Module_23053	PREX1	12h_sample
chr20	47367652	47368278	Module_23053	PREX1	24h_sample
chr20	47442378	47443282	Module_23057	PREX1	3h_sample
chr20	47442378	47443282	Module_23057	PREX1	6h_sample
chr20	47442378	47443282	Module_23057	PREX1	12h_sample
chr20	47442378	47443282	Module_23057	PREX1	72h_sample
chr20	47442378	47443282	Module_23057	PREX1	48h_sample
chr20	47442378	47443282	Module_23057	PREX1	0h_sample
chr6	47396216	47397057	Module_32081	CD2AP	24h_sample
chr6	47396216	47397057	Module_32081	CD2AP	6h_sample
chr6	47396216	47397057	Module_32081	CD2AP	0h_sample
chr6	47396216	47397057	Module_32081	CD2AP	12h_sample
chr11	47574408	47575161	Module_6248	CELF1	3h_sample
chr11	47574408	47575161	Module_6248	CELF1	12h_sample
chr11	47574408	47575161	Module_6248	CELF1	6h_sample
chr11	47574408	47575161	Module_6248	CELF1	24h_sample
chr11	47574408	47575161	Module_6248	CELF1	72h_sample
chr11	47574408	47575161	Module_6248	PSMC3	3h_sample
chr11	47574408	47575161	Module_6248	PSMC3	12h_sample
chr11	47574408	47575161	Module_6248	PSMC3	6h_sample
chr11	47574408	47575161	Module_6248	MTCH2	3h_sample
chr11	47574408	47575161	Module_6248	MTCH2	12h_sample
chr11	47574408	47575161	Module_6248	MTCH2	6h_sample
chr11	47574408	47575161	Module_6248	MTCH2	24h_sample
chr11	47574408	47575161	Module_6248	MTCH2	72h_sample
chr11	47574408	47575161	Module_6248	NDUFS3	3h_sample
chr11	47574408	47575161	Module_6248	NDUFS3	12h_sample
chr11	47574408	47575161	Module_6248	NDUFS3	6h_sample
chr11	47574408	47575161	Module_6248	NDUFS3	24h_sample
chr11	47574408	47575161	Module_6248	NDUFS3	72h_sample
chr11	47574408	47575161	Module_6248	KBTBD4	3h_sample
chr11	47574408	47575161	Module_6248	KBTBD4	12h_sample
chr11	47574408	47575161	Module_6248	KBTBD4	6h_sample
chr11	47574408	47575161	Module_6248	KBTBD4	24h_sample
chr11	47574408	47575161	Module_6248	KBTBD4	72h_sample
chr11	47574408	47575161	Module_6248	FNBP4	12h_sample
chr11	47574408	47575161	Module_6248	FNBP4	6h_sample
chr11	47574408	47575161	Module_6248	C1QTNF4	72h_sample
chr19	47615290	47616175	Module_18911	TMEM160	6h_sample
chr19	47615290	47616175	Module_18911	TMEM160	3h_sample
chr19	47615290	47616175	Module_18911	TMEM160	48h_sample
chr19	47615290	47616175	Module_18911	TMEM160	12h_sample
chr19	47615290	47616175	Module_18911	TMEM160	0h_sample
chr19	47615290	47616175	Module_18911	SAE1	6h_sample
chr19	47615290	47616175	Module_18911	SAE1	3h_sample
chr19	47615290	47616175	Module_18911	SAE1	48h_sample
chr19	47615290	47616175	Module_18911	SAE1	12h_sample
chr19	47615290	47616175	Module_18911	SAE1	0h_sample
chr19	47660653	47661333	Module_18913	SAE1	6h_sample
chr19	47660653	47661333	Module_18913	SAE1	48h_sample
chr19	47660653	47661333	Module_18913	SAE1	24h_sample
chr19	47660653	47661333	Module_18913	SAE1	0h_sample
chr19	47660653	47661333	Module_18913	SAE1	12h_sample
chr19	47660653	47661333	Module_18913	SAE1	3h_sample
chr19	47730706	47731958	Module_18915	SAE1	24h_sample
chr19	47730706	47731958	Module_18915	SAE1	72h_sample
chr19	47615290	47616175	Module_18911	ZC3H4	6h_sample
chr19	47615290	47616175	Module_18911	ZC3H4	3h_sample
chr19	47615290	47616175	Module_18911	ZC3H4	48h_sample
chr19	47615290	47616175	Module_18911	ZC3H4	12h_sample
chr19	47615290	47616175	Module_18911	ZC3H4	0h_sample
chr19	47660653	47661333	Module_18913	ZC3H4	24h_sample
chr19	47729236	47729994	Module_18914	BBC3	6h_sample
chr19	47729236	47729994	Module_18914	BBC3	72h_sample
chr19	47729236	47729994	Module_18914	BBC3	24h_sample
chr19	47729236	47729994	Module_18914	BBC3	0h_sample
chr19	47729236	47729994	Module_18914	BBC3	48h_sample
chr19	47729236	47729994	Module_18914	BBC3	3h_sample
chr19	47729236	47729994	Module_18914	BBC3	12h_sample
chr19	47730706	47731958	Module_18915	BBC3	3h_sample
chr19	47730706	47731958	Module_18915	BBC3	12h_sample
chr19	47730706	47731958	Module_18915	BBC3	24h_sample
chr19	47730706	47731958	Module_18915	BBC3	0h_sample
chr19	47730706	47731958	Module_18915	BBC3	72h_sample
chr19	47730706	47731958	Module_18915	BBC3	6h_sample
chr19	47730706	47731958	Module_18915	BBC3	48h_sample
chr19	47733570	47734805	Module_18916	BBC3	0h_sample
chr19	47733570	47734805	Module_18916	BBC3	3h_sample
chr19	47733570	47734805	Module_18916	BBC3	12h_sample
chr19	47733570	47734805	Module_18916	BBC3	6h_sample
chr19	47733570	47734805	Module_18916	BBC3	72h_sample
chr19	47730706	47731958	Module_18915	DHX34	24h_sample
chr11	48039970	48040488	Module_6257	PTPRJ	48h_sample
chr11	48039970	48040488	Module_6257	PTPRJ	72h_sample
chr18	48274796	48275296	Module_16994	MAPK4	72h_sample
chr18	48274796	48275296	Module_16994	ME2	72h_sample
chr17	48297338	48297838	Module_15672	COL1A1	72h_sample
chr17	48341442	48342357	Module_15675	TMEM92	3h_sample
chr17	48341442	48342357	Module_15675	TMEM92	12h_sample
chr17	48341442	48342357	Module_15675	TMEM92	72h_sample
chr17	48341442	48342357	Module_15675	TMEM92	24h_sample
chr17	48341442	48342357	Module_15675	TMEM92	48h_sample
chr17	48341442	48342357	Module_15675	TMEM92	0h_sample
chr12	48394535	48395715	Module_8210	COL2A1	6h_sample
chr12	48394535	48395715	Module_8210	COL2A1	48h_sample
chr12	48394535	48395715	Module_8210	COL2A1	72h_sample
chr12	48394535	48395715	Module_8210	COL2A1	12h_sample
chr12	48416568	48417674	Module_8213	COL2A1	12h_sample
chr12	48416568	48417674	Module_8213	COL2A1	24h_sample
chr12	48416568	48417674	Module_8213	COL2A1	48h_sample
chr12	48416568	48417674	Module_8213	COL2A1	72h_sample
chr12	48394535	48395715	Module_8210	TMEM106C	48h_sample
chr12	48394535	48395715	Module_8210	TMEM106C	72h_sample
chr12	48394535	48395715	Module_8210	TMEM106C	12h_sample
chr3	48514375	48515062	Module_25640	PFKFB4	6h_sample
chr3	48514375	48515062	Module_25640	PFKFB4	3h_sample
chr3	48514375	48515062	Module_25640	PFKFB4	24h_sample
chr3	48514375	48515062	Module_25640	PFKFB4	48h_sample
chr3	48514375	48515062	Module_25640	PFKFB4	0h_sample
chr3	48514375	48515062	Module_25640	SHISA5	6h_sample
chr3	48514375	48515062	Module_25640	SHISA5	3h_sample
chr3	48514375	48515062	Module_25640	SHISA5	72h_sample
chr3	48514375	48515062	Module_25640	SHISA5	24h_sample
chr3	48514375	48515062	Module_25640	SHISA5	48h_sample
chr3	48514375	48515062	Module_25640	SHISA5	0h_sample
chr3	48514375	48515062	Module_25640	SHISA5	12h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	6h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	3h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	72h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	24h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	48h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	0h_sample
chr3	48514375	48515062	Module_25640	PLXNB1	12h_sample
chr3	48514375	48515062	Module_25640	TMA7	6h_sample
chr3	48514375	48515062	Module_25640	TMA7	3h_sample
chr3	48514375	48515062	Module_25640	TMA7	72h_sample
chr3	48514375	48515062	Module_25640	TMA7	24h_sample
chr3	48514375	48515062	Module_25640	TMA7	48h_sample
chr3	48514375	48515062	Module_25640	TMA7	0h_sample
chr3	48514375	48515062	Module_25640	TMA7	12h_sample
chr3	48514375	48515062	Module_25640	CCDC51	6h_sample
chr3	48514375	48515062	Module_25640	CCDC51	3h_sample
chr3	48514375	48515062	Module_25640	CCDC51	72h_sample
chr3	48514375	48515062	Module_25640	CCDC51	24h_sample
chr3	48514375	48515062	Module_25640	CCDC51	48h_sample
chr3	48514375	48515062	Module_25640	CCDC51	0h_sample
chr3	48514375	48515062	Module_25640	CCDC51	12h_sample
chr3	48514375	48515062	Module_25640	ATRIP	6h_sample
chr3	48514375	48515062	Module_25640	ATRIP	3h_sample
chr3	48514375	48515062	Module_25640	ATRIP	72h_sample
chr3	48514375	48515062	Module_25640	ATRIP	24h_sample
chr3	48514375	48515062	Module_25640	ATRIP	48h_sample
chr3	48514375	48515062	Module_25640	ATRIP	0h_sample
chr3	48514375	48515062	Module_25640	ATRIP	12h_sample
chr3	48514375	48515062	Module_25640	COL7A1	24h_sample
chr12	48536534	48537329	Module_8216	SENP1	12h_sample
chr12	48536534	48537329	Module_8216	SENP1	6h_sample
chr12	48536534	48537329	Module_8216	SENP1	0h_sample
chr12	48536534	48537329	Module_8216	SENP1	24h_sample
chr12	48536534	48537329	Module_8216	SENP1	3h_sample
chr12	48536534	48537329	Module_8216	ASB8	12h_sample
chr12	48536534	48537329	Module_8216	ASB8	6h_sample
chr12	48536534	48537329	Module_8216	ASB8	0h_sample
chr12	48536534	48537329	Module_8216	ASB8	24h_sample
chr12	48536534	48537329	Module_8216	ASB8	3h_sample
chr12	48536534	48537329	Module_8216	PFKM	12h_sample
chr12	48536534	48537329	Module_8216	PFKM	6h_sample
chr12	48536534	48537329	Module_8216	PFKM	0h_sample
chr12	48536534	48537329	Module_8216	PFKM	24h_sample
chr12	48536534	48537329	Module_8216	PFKM	3h_sample
chr8	48678062	48678777	Module_36116	CEBPD	6h_sample
chr8	48678062	48678777	Module_36116	CEBPD	3h_sample
chr8	48678062	48678777	Module_36116	CEBPD	12h_sample
chr8	48678062	48678777	Module_36116	CEBPD	24h_sample
chr20	48759150	48759722	Module_23108	TMEM189	0h_sample
chr20	48759150	48759722	Module_23108	TMEM189	6h_sample
chr20	48759150	48759722	Module_23108	TMEM189	12h_sample
chr20	48759150	48759722	Module_23108	TMEM189	3h_sample
chr20	48782293	48782973	Module_23111	TMEM189	72h_sample
chr20	48782293	48782973	Module_23111	TMEM189	0h_sample
chr20	48782293	48782973	Module_23111	TMEM189	24h_sample
chr20	48782293	48782973	Module_23111	TMEM189	3h_sample
chr20	48782293	48782973	Module_23111	TMEM189	12h_sample
chr20	48782293	48782973	Module_23111	TMEM189	6h_sample
chr20	48782293	48782973	Module_23111	TMEM189	48h_sample
chr20	48759150	48759722	Module_23108	CEBPB	12h_sample
chr20	48782293	48782973	Module_23111	CEBPB	0h_sample
chr20	48782293	48782973	Module_23111	CEBPB	24h_sample
chr20	48782293	48782973	Module_23111	CEBPB	3h_sample
chr20	48782293	48782973	Module_23111	CEBPB	12h_sample
chr20	48782293	48782973	Module_23111	CEBPB	6h_sample
chr20	48782293	48782973	Module_23111	CEBPB	48h_sample
chr22	48765719	48766219	Module_24973	FAM19A5	24h_sample
chr2	48787508	48788351	Module_20074	STON1	3h_sample
chr2	48787508	48788351	Module_20074	STON1	12h_sample
chr2	48787508	48788351	Module_20074	STON1	72h_sample
chr2	48787508	48788351	Module_20074	STON1	48h_sample
chr2	48787508	48788351	Module_20074	STON1	24h_sample
chr19	48824548	48825353	Module_18975	TMEM143	24h_sample
chr19	48824548	48825353	Module_18975	TMEM143	6h_sample
chr19	48824548	48825353	Module_18975	TMEM143	72h_sample
chr19	48824548	48825353	Module_18975	TMEM143	12h_sample
chr19	48824548	48825353	Module_18975	TMEM143	0h_sample
chr19	48824548	48825353	Module_18975	TMEM143	48h_sample
chr19	48824548	48825353	Module_18975	TMEM143	3h_sample
chr19	48903082	48904112	Module_18983	TMEM143	3h_sample
chr19	48903082	48904112	Module_18983	TMEM143	0h_sample
chr19	48903082	48904112	Module_18983	TMEM143	24h_sample
chr19	48903082	48904112	Module_18983	TMEM143	12h_sample
chr19	48903082	48904112	Module_18983	TMEM143	6h_sample
chr19	48824548	48825353	Module_18975	EMP3	24h_sample
chr19	48824548	48825353	Module_18975	EMP3	6h_sample
chr19	48824548	48825353	Module_18975	EMP3	72h_sample
chr19	48824548	48825353	Module_18975	EMP3	12h_sample
chr19	48824548	48825353	Module_18975	EMP3	0h_sample
chr19	48824548	48825353	Module_18975	EMP3	48h_sample
chr19	48824548	48825353	Module_18975	EMP3	3h_sample
chr19	48824548	48825353	Module_18975	CARD8	24h_sample
chr19	48824548	48825353	Module_18975	CARD8	6h_sample
chr19	48824548	48825353	Module_18975	CARD8	72h_sample
chr19	48824548	48825353	Module_18975	CARD8	12h_sample
chr19	48824548	48825353	Module_18975	CARD8	0h_sample
chr19	48824548	48825353	Module_18975	CARD8	48h_sample
chr19	48824548	48825353	Module_18975	CARD8	3h_sample
chr19	48824548	48825353	Module_18975	ZNF114	24h_sample
chr19	48824548	48825353	Module_18975	ZNF114	6h_sample
chr19	48824548	48825353	Module_18975	ZNF114	72h_sample
chr19	48824548	48825353	Module_18975	ZNF114	12h_sample
chr19	48824548	48825353	Module_18975	ZNF114	0h_sample
chr19	48824548	48825353	Module_18975	ZNF114	48h_sample
chr19	48824548	48825353	Module_18975	ZNF114	3h_sample
chr19	48824548	48825353	Module_18975	KDELR1	72h_sample
chr19	48824548	48825353	Module_18975	KDELR1	48h_sample
chr19	48903082	48904112	Module_18983	KDELR1	3h_sample
chr19	48903082	48904112	Module_18983	KDELR1	0h_sample
chr19	48903082	48904112	Module_18983	KDELR1	72h_sample
chr19	48903082	48904112	Module_18983	KDELR1	24h_sample
chr19	48903082	48904112	Module_18983	KDELR1	48h_sample
chr19	48903082	48904112	Module_18983	KDELR1	12h_sample
chr19	48903082	48904112	Module_18983	KDELR1	6h_sample
chr19	48903082	48904112	Module_18983	GRIN2D	3h_sample
chr19	48903082	48904112	Module_18983	GRIN2D	6h_sample
chr19	48903082	48904112	Module_18983	GRWD1	0h_sample
chr19	48995950	48997262	Module_18990	GRWD1	0h_sample
chr19	48995950	48997262	Module_18990	GRWD1	72h_sample
chr19	48995950	48997262	Module_18990	GRWD1	24h_sample
chr19	48995950	48997262	Module_18990	GRWD1	12h_sample
chr19	48995950	48997262	Module_18990	GRWD1	48h_sample
chr19	48995950	48997262	Module_18990	LMTK3	0h_sample
chr19	48995950	48997262	Module_18990	LMTK3	72h_sample
chr19	48995950	48997262	Module_18990	LMTK3	24h_sample
chr19	48995950	48997262	Module_18990	LMTK3	3h_sample
chr19	48995950	48997262	Module_18990	LMTK3	12h_sample
chr19	48995950	48997262	Module_18990	LMTK3	6h_sample
chr19	48995950	48997262	Module_18990	LMTK3	48h_sample
chr19	48995950	48997262	Module_18990	CYTH2	0h_sample
chr19	48995950	48997262	Module_18990	CYTH2	72h_sample
chr19	48995950	48997262	Module_18990	CYTH2	24h_sample
chr19	48995950	48997262	Module_18990	CYTH2	3h_sample
chr19	48995950	48997262	Module_18990	CYTH2	12h_sample
chr19	48995950	48997262	Module_18990	CYTH2	6h_sample
chr19	48995950	48997262	Module_18990	CYTH2	48h_sample
chr12	49208127	49209622	Module_8228	CACNB3	12h_sample
chr12	49208127	49209622	Module_8228	CACNB3	24h_sample
chr12	49208127	49209622	Module_8228	CACNB3	72h_sample
chr12	49208127	49209622	Module_8228	CACNB3	48h_sample
chr12	49208127	49209622	Module_8228	CACNB3	0h_sample
chr12	49277037	49277811	Module_8232	CACNB3	72h_sample
chr12	49208127	49209622	Module_8228	DDX23	12h_sample
chr12	49208127	49209622	Module_8228	DDX23	24h_sample
chr12	49208127	49209622	Module_8228	DDX23	3h_sample
chr12	49208127	49209622	Module_8228	DDX23	72h_sample
chr12	49208127	49209622	Module_8228	DDX23	48h_sample
chr12	49208127	49209622	Module_8228	DDX23	6h_sample
chr12	49208127	49209622	Module_8228	DDX23	0h_sample
chr12	49277037	49277811	Module_8232	DDX23	72h_sample
chr12	49277037	49277811	Module_8232	DDX23	24h_sample
chr12	49277037	49277811	Module_8232	DDX23	48h_sample
chr12	49277037	49277811	Module_8232	DDX23	0h_sample
chr12	49277037	49277811	Module_8232	DDX23	3h_sample
chr12	49277037	49277811	Module_8232	DDX23	12h_sample
chr12	49208127	49209622	Module_8228	ADCY6	12h_sample
chr12	49208127	49209622	Module_8228	ADCY6	24h_sample
chr12	49208127	49209622	Module_8228	ADCY6	3h_sample
chr12	49208127	49209622	Module_8228	ADCY6	72h_sample
chr12	49208127	49209622	Module_8228	ADCY6	48h_sample
chr12	49208127	49209622	Module_8228	ADCY6	6h_sample
chr12	49208127	49209622	Module_8228	ADCY6	0h_sample
chr12	49277037	49277811	Module_8232	ADCY6	72h_sample
chr12	49208127	49209622	Module_8228	RND1	24h_sample
chr12	49208127	49209622	Module_8228	RND1	72h_sample
